*
chi_st	TMax	Z	temperature	Y-AR	Y-O	Y-O2	Y-H	Y-OH	Y-H2	Y-HO2	Y-H2O2	Y-CH	Y-CO	Y-CH2	Y-HCO	Y-1-CH2	Y-CH3	Y-CH2O	Y-CH4	Y-CO2	Y-CH2OH	Y-CH3O	Y-CH3OH	Y-C2H	Y-C2H2	Y-HCCO	Y-C2H3	Y-CH2CO	Y-C2H4	Y-C2H5	Y-C2H6	Y-H2O	Y-N2	Y-C	Y-HCCOH	Y-N	Y-NO	Y-N2O	Y-NO2	Y-NH	Y-HNO	Y-NH2	Y-NNH	Y-CN	Y-NCO	Y-HCN	Y-HOCN	Y-HNCO	Y-H2CN	Y-HCNN	Y-HCNO	Y-NH3	W	ZBilger	chi	density	lambda	cp	lambdaOverCp	mu	ProdRateCO2	ProdRateH2O	ProdRateCO	ProdRateH2	ProgVar	ProdRateProgVar	ProdRate-NO	ProdRatePos-NO	ProdRateNeg-NO	ProdRateNegOverYNO-NO	TotalEnthalpy	HeatRelease	ReactionRate_1f	ReactionRate_1b	ReactionRate_2f	ReactionRate_2b	ReactionRate_3f	ReactionRate_3b	ReactionRate_4f	ReactionRate_4b	ReactionRate_5f	ReactionRate_5b	ReactionRate_6f	ReactionRate_6b	ReactionRate_7f	ReactionRate_7b	ReactionRate_8f	ReactionRate_8b	ReactionRate_9f	ReactionRate_9b	ReactionRate_10f	ReactionRate_10b	ReactionRate_11f	ReactionRate_11b	ReactionRate_12f	ReactionRate_12b	ReactionRate_13f	ReactionRate_13b	ReactionRate_14f	ReactionRate_14b	ReactionRate_15f	ReactionRate_15b	ReactionRate_16f	ReactionRate_16b	ReactionRate_17f	ReactionRate_17b	ReactionRate_18f	ReactionRate_18b	ReactionRate_19f	ReactionRate_19b	ReactionRate_20f	ReactionRate_20b	ReactionRate_21f	ReactionRate_21b	ReactionRate_22f	ReactionRate_22b	ReactionRate_23f	ReactionRate_23b	ReactionRate_24f	ReactionRate_24b	ReactionRate_25f	ReactionRate_25b	ReactionRate_26f	ReactionRate_26b	ReactionRate_27f	ReactionRate_27b	ReactionRate_28f	ReactionRate_28b	ReactionRate_29f	ReactionRate_29b	ReactionRate_30f	ReactionRate_30b	ReactionRate_31f	ReactionRate_31b	ReactionRate_32f	ReactionRate_32b	ReactionRate_33f	ReactionRate_33b	ReactionRate_34f	ReactionRate_34b	ReactionRate_35f	ReactionRate_35b	ReactionRate_36f	ReactionRate_36b	ReactionRate_38f	ReactionRate_38b	ReactionRate_39f	ReactionRate_39b	ReactionRate_40f	ReactionRate_40b	ReactionRate_41f	ReactionRate_41b	ReactionRate_42f	ReactionRate_42b	ReactionRate_43f	ReactionRate_43b	ReactionRate_44f	ReactionRate_44b	ReactionRate_45f	ReactionRate_45b	ReactionRate_46f	ReactionRate_46b	ReactionRate_47f	ReactionRate_47b	ReactionRate_48f	ReactionRate_48b	ReactionRate_49f	ReactionRate_49b	ReactionRate_50f	ReactionRate_50b	ReactionRate_51f	ReactionRate_51b	ReactionRate_52f	ReactionRate_52b	ReactionRate_53f	ReactionRate_53b	ReactionRate_54f	ReactionRate_54b	ReactionRate_55f	ReactionRate_55b	ReactionRate_56f	ReactionRate_56b	ReactionRate_57f	ReactionRate_57b	ReactionRate_58f	ReactionRate_58b	ReactionRate_59f	ReactionRate_59b	ReactionRate_60f	ReactionRate_60b	ReactionRate_61f	ReactionRate_61b	ReactionRate_62f	ReactionRate_62b	ReactionRate_63f	ReactionRate_63b	ReactionRate_64f	ReactionRate_64b	ReactionRate_65f	ReactionRate_65b	ReactionRate_66f	ReactionRate_66b	ReactionRate_67f	ReactionRate_67b	ReactionRate_68f	ReactionRate_68b	ReactionRate_69f	ReactionRate_69b	ReactionRate_70f	ReactionRate_70b	ReactionRate_71f	ReactionRate_71b	ReactionRate_72f	ReactionRate_72b	ReactionRate_73f	ReactionRate_73b	ReactionRate_74f	ReactionRate_74b	ReactionRate_75f	ReactionRate_75b	ReactionRate_76f	ReactionRate_76b	ReactionRate_77f	ReactionRate_77b	ReactionRate_78f	ReactionRate_78b	ReactionRate_79f	ReactionRate_79b	ReactionRate_80f	ReactionRate_80b	ReactionRate_81f	ReactionRate_81b	ReactionRate_82f	ReactionRate_82b	ReactionRate_83f	ReactionRate_83b	ReactionRate_84f	ReactionRate_84b	ReactionRate_85f	ReactionRate_85b	ReactionRate_86f	ReactionRate_86b	ReactionRate_87f	ReactionRate_87b	ReactionRate_88.1f	ReactionRate_88.1b	ReactionRate_88.2f	ReactionRate_88.2b	ReactionRate_90f	ReactionRate_90b	ReactionRate_91f	ReactionRate_91b	ReactionRate_92f	ReactionRate_92b	ReactionRate_93f	ReactionRate_93b	ReactionRate_94f	ReactionRate_94b	ReactionRate_95f	ReactionRate_95b	ReactionRate_96f	ReactionRate_96b	ReactionRate_97f	ReactionRate_97b	ReactionRate_98f	ReactionRate_98b	ReactionRate_99f	ReactionRate_99b	ReactionRate_100f	ReactionRate_100b	ReactionRate_101f	ReactionRate_101b	ReactionRate_102f	ReactionRate_102b	ReactionRate_103f	ReactionRate_103b	ReactionRate_104f	ReactionRate_104b	ReactionRate_105f	ReactionRate_105b	ReactionRate_106f	ReactionRate_106b	ReactionRate_107f	ReactionRate_107b	ReactionRate_108f	ReactionRate_108b	ReactionRate_109f	ReactionRate_109b	ReactionRate_110f	ReactionRate_110b	ReactionRate_111f	ReactionRate_111b	ReactionRate_112f	ReactionRate_112b	ReactionRate_113f	ReactionRate_113b	ReactionRate_114f	ReactionRate_114b	ReactionRate_115.1f	ReactionRate_115.1b	ReactionRate_115.2f	ReactionRate_115.2b	ReactionRate_117f	ReactionRate_117b	ReactionRate_118f	ReactionRate_118b	ReactionRate_119f	ReactionRate_119b	ReactionRate_120f	ReactionRate_120b	ReactionRate_121f	ReactionRate_121b	ReactionRate_122f	ReactionRate_122b	ReactionRate_123f	ReactionRate_123b	ReactionRate_124f	ReactionRate_124b	ReactionRate_125f	ReactionRate_125b	ReactionRate_126f	ReactionRate_126b	ReactionRate_127f	ReactionRate_127b	ReactionRate_128f	ReactionRate_128b	ReactionRate_129f	ReactionRate_129b	ReactionRate_130f	ReactionRate_130b	ReactionRate_131f	ReactionRate_131b	ReactionRate_132f	ReactionRate_132b	ReactionRate_133f	ReactionRate_133b	ReactionRate_134f	ReactionRate_134b	ReactionRate_135f	ReactionRate_135b	ReactionRate_136f	ReactionRate_136b	ReactionRate_137f	ReactionRate_137b	ReactionRate_138f	ReactionRate_138b	ReactionRate_139f	ReactionRate_139b	ReactionRate_140f	ReactionRate_140b	ReactionRate_141f	ReactionRate_141b	ReactionRate_142f	ReactionRate_142b	ReactionRate_144f	ReactionRate_144b	ReactionRate_145f	ReactionRate_145b	ReactionRate_146f	ReactionRate_146b	ReactionRate_147f	ReactionRate_147b	ReactionRate_148f	ReactionRate_148b	ReactionRate_149f	ReactionRate_149b	ReactionRate_150f	ReactionRate_150b	ReactionRate_151f	ReactionRate_151b	ReactionRate_152f	ReactionRate_152b	ReactionRate_153f	ReactionRate_153b	ReactionRate_154f	ReactionRate_154b	ReactionRate_155f	ReactionRate_155b	ReactionRate_156f	ReactionRate_156b	ReactionRate_157f	ReactionRate_157b	ReactionRate_158f	ReactionRate_158b	ReactionRate_159f	ReactionRate_159b	ReactionRate_160f	ReactionRate_160b	ReactionRate_161f	ReactionRate_161b	ReactionRate_162f	ReactionRate_162b	ReactionRate_163f	ReactionRate_163b	ReactionRate_164f	ReactionRate_164b	ReactionRate_165f	ReactionRate_165b	ReactionRate_166f	ReactionRate_166b	ReactionRate_167f	ReactionRate_167b	ReactionRate_168f	ReactionRate_168b	ReactionRate_169f	ReactionRate_169b	ReactionRate_170f	ReactionRate_170b	ReactionRate_171f	ReactionRate_171b	ReactionRate_172f	ReactionRate_172b	ReactionRate_173f	ReactionRate_173b	ReactionRate_174f	ReactionRate_174b	ReactionRate_175f	ReactionRate_175b	ReactionRate_176f	ReactionRate_176b	ReactionRate_177f	ReactionRate_177b	ReactionRate_nog178f	ReactionRate_nog178b	ReactionRate_nog179f	ReactionRate_nog179b	ReactionRate_nog180f	ReactionRate_nog180b	ReactionRate_nog181f	ReactionRate_nog181b	ReactionRate_nog182f	ReactionRate_nog182b	ReactionRate_nog183f	ReactionRate_nog183b	ReactionRate_nog184f	ReactionRate_nog184b	ReactionRate_nog185f	ReactionRate_nog185b	ReactionRate_nog186f	ReactionRate_nog186b	ReactionRate_nog187f	ReactionRate_nog187b	ReactionRate_nog188f	ReactionRate_nog188b	ReactionRate_nog189f	ReactionRate_nog189b	ReactionRate_nog190f	ReactionRate_nog190b	ReactionRate_nog191f	ReactionRate_nog191b	ReactionRate_nog192f	ReactionRate_nog192b	ReactionRate_nog193f	ReactionRate_nog193b	ReactionRate_nog194f	ReactionRate_nog194b	ReactionRate_nog195f	ReactionRate_nog195b	ReactionRate_nog196f	ReactionRate_nog196b	ReactionRate_nog197f	ReactionRate_nog197b	ReactionRate_nog198f	ReactionRate_nog198b	ReactionRate_nog199f	ReactionRate_nog199b	ReactionRate_nog200f	ReactionRate_nog200b	ReactionRate_nog201f	ReactionRate_nog201b	ReactionRate_nog202f	ReactionRate_nog202b	ReactionRate_nog203f	ReactionRate_nog203b	ReactionRate_nog204f	ReactionRate_nog204b	ReactionRate_nog205f	ReactionRate_nog205b	ReactionRate_nog206f	ReactionRate_nog206b	ReactionRate_nog207f	ReactionRate_nog207b	ReactionRate_nog208f	ReactionRate_nog208b	ReactionRate_nog209f	ReactionRate_nog209b	ReactionRate_nog210f	ReactionRate_nog210b	ReactionRate_nog211f	ReactionRate_nog211b	ReactionRate_nog212f	ReactionRate_nog212b	ReactionRate_nog213f	ReactionRate_nog213b	ReactionRate_nog214f	ReactionRate_nog214b	ReactionRate_nog215f	ReactionRate_nog215b	ReactionRate_nog216f	ReactionRate_nog216b	ReactionRate_nog217f	ReactionRate_nog217b	ReactionRate_nog218f	ReactionRate_nog218b	ReactionRate_nog219f	ReactionRate_nog219b	ReactionRate_nog220f	ReactionRate_nog220b	ReactionRate_nog221f	ReactionRate_nog221b	ReactionRate_nog222f	ReactionRate_nog222b	ReactionRate_nog223f	ReactionRate_nog223b	ReactionRate_nog224f	ReactionRate_nog224b	ReactionRate_nog225f	ReactionRate_nog225b	ReactionRate_nog226f	ReactionRate_nog226b	ReactionRate_nog227f	ReactionRate_nog227b	ReactionRate_nog228f	ReactionRate_nog228b	ReactionRate_nog229f	ReactionRate_nog229b	ReactionRate_nog230f	ReactionRate_nog230b	ReactionRate_nog231f	ReactionRate_nog231b	ReactionRate_nog232f	ReactionRate_nog232b	ReactionRate_nog233f	ReactionRate_nog233b	ReactionRate_nog234f	ReactionRate_nog234b	ReactionRate_nog235	ReactionRate_nog236f	ReactionRate_nog236b	ReactionRate_nog237f	ReactionRate_nog237b	ReactionRate_nog238f	ReactionRate_nog238b	ReactionRate_nog239f	ReactionRate_nog239b	ReactionRate_nog240f	ReactionRate_nog240b	ReactionRate_nog241f	ReactionRate_nog241b	ReactionRate_nog242f	ReactionRate_nog242b	ReactionRate_nog243f	ReactionRate_nog243b	ReactionRate_nog244f	ReactionRate_nog244b	ReactionRate_nog245f	ReactionRate_nog245b	ReactionRate_nog246f	ReactionRate_nog246b	ReactionRate_nog247f	ReactionRate_nog247b	ReactionRate_nog248f	ReactionRate_nog248b	ReactionRate_nog249f	ReactionRate_nog249b	ReactionRate_nog250f	ReactionRate_nog250b	ReactionRate_nog251f	ReactionRate_nog251b	ReactionRate_nog252f	ReactionRate_nog252b	ReactionRate_nog253f	ReactionRate_nog253b	ReactionRate_nog254f	ReactionRate_nog254b	ReactionRate_nog255f	ReactionRate_nog255b	ReactionRate_nog256f	ReactionRate_nog256b	ReactionRate_nog257f	ReactionRate_nog257b	ReactionRate_nog258f	ReactionRate_nog258b	ReactionRate_nog259f	ReactionRate_nog259b	ReactionRate_nog260f	ReactionRate_nog260b	ReactionRate_nog261f	ReactionRate_nog261b	ReactionRate_nog262f	ReactionRate_nog262b	ReactionRate_nog263f	ReactionRate_nog263b	ReactionRate_nog264f	ReactionRate_nog264b	ReactionRate_nog265f	ReactionRate_nog265b	ReactionRate_nog266f	ReactionRate_nog266b	ReactionRate_nog267f	ReactionRate_nog267b	ReactionRate_nog268f	ReactionRate_nog268b	ReactionRate_nog269f	ReactionRate_nog269b	ReactionRate_nog270f	ReactionRate_nog270b	ReactionRate_nog271f	ReactionRate_nog271b	ReactionRate_nog272f	ReactionRate_nog272b	ReactionRate_nog273	ReactionRate_nog274f	ReactionRate_nog274b	ReactionRate_nog275f	ReactionRate_nog275b	ReactionRate_nog276f	ReactionRate_nog276b	ReactionRate_nog277f	ReactionRate_nog277b	ReactionRate_nog278f	ReactionRate_nog278b	ReactionRate_nog279f	ReactionRate_nog279b	
63	1970.41	0.177	1430.04	7.14491e-13	1e-60	0.139622	1e-60	1e-60	1e-60	1e-60	1e-60	1e-60	1e-60	1e-60	1e-60	1e-60	0.000593031	0.00632158	0.0324689	0.0608136	1e-60	1e-60	1e-60	1e-60	1e-60	1e-60	1e-60	1e-60	1e-60	1e-60	0.0290581	0.0882418	0.727733	2.12065e-20	0.000473755	1e-60	1e-60	1e-60	0.0074947	1e-60	1e-60	9.2652e-09	1e-60	1e-60	1e-60	1e-60	1e-60	1e-60	1e-60	1e-60	1e-60	1e-60	24.9816	0.244109	63.0089	0.210119	0.0994134	1710.44	5.81227e-05	5.2445e-05	-6.77792e-08	-0.647639	0.00174045	0.000125268	0.149055	-0.645773	0.0496878	0.0496878	-7.52826e-60	-7.52826e-50	-277539	7.32821e+07	3.59213e-118	3.79623e-11	1.40536e-116	2.65309e-68	1.98943e-114	3.34956e-114	1.67202e-114	2.08537e-63	3.90877e-115	3.4282e-118	1.20826e-113	4.62529e-138	1.57394e-113	9.78171e-126	2.95113e-114	2.47098e-141	2.95113e-114	3.71374e-128	9.16474e-57	3.9396e-64	1.49219e-56	1.24156e-59	4.06411e-118	2.62355e-11	2.85289e-114	2.98205e-127	2.85289e-114	1.0122e-68	6.51856e-57	1.88059e-118	8.89187e-115	1.08827e-67	8.89187e-115	7.29472e-70	8.67856e-115	2.61426e-117	1.49001e-115	6.71548e-116	5.51283e-114	5.78763e-126	1.1326e-114	9.6447e-117	6.52675e-117	4.791e-114	1.1326e-114	4.79377e-123	3.06112e-114	2.46806e-125	1.03934e-114	5.21263e-64	1.25346e-113	3.81223e-11	3.69544e-56	4.64011e-117	6.7259e-114	1.16145e-193	3.92993e-116	5.00871e-117	7.14297e-116	1.50811e-64	8.54867e-64	5.17132e-64	0.00312188	7.27245e-116	1.29976e-57	1.91849e-60	1.80502e-57	2.66794e-60	7.37781e-57	1.09446e-59	1.46378e-57	2.16428e-60	9.93911e-56	1.79674e-114	2.40874e-115	2.69745e-67	4.20749e-115	4.7236e-67	3.05117e-115	3.43547e-67	3.39484e-117	3.80465e-69	3.31834e-115	1.39413e-09	4.15995e-114	2.06446e-64	2.55134e-113	1.89202e-62	1.42202e-112	3.19356e-120	5.11048e-114	2.66319e-117	3.62664e-114	1.59174e-67	3.70117e-112	3.14077e-75	6.35634e-114	6.06264e-09	9.36866e-113	2.0157e-115	1.4742e-56	3.32123e-05	1.66592e-55	8.24417e-59	1.18226e-115	7.58167e-06	1.10795e-112	6.88686e-126	5.49612e-58	8.26798e-57	2.39592e-59	5.38653e-56	1.37708e-55	2.3614e-117	1.02161e-115	6.34115e-65	2.82281e-113	2.05363e-66	1.69369e-113	4.81627e-59	8.46844e-114	5.33192e-57	1.28784e-115	5.37365e-67	5.36564e-115	3.58529e-117	2.82281e-113	1.3767e-68	4.5165e-113	8.59731e-61	2.25825e-113	9.50427e-59	1.77037e-113	3.16771e-116	4.37384e-114	1.17079e-114	7.48699e-114	1.9605e-68	2.68593e-115	4.16496e-57	4.02126e-114	3.65456e-65	4.85893e-113	3.44681e-123	8.04925e-115	8.55289e-57	2.68037e-114	3.31691e-115	1.22723e-113	0.000181974	3.01456e-114	3.11738e-124	3.39939e-55	2.53562e-116	1.0676e-112	2.61578e-117	3.11899e-114	2.36073e-115	3.52322e-114	1.10266e-64	4.93826e-57	1.95656e-118	5.98504e-128	6.21368e-05	4.83626e-114	1.78891e-56	8.565e-117	8.00824e-58	4.28136e-115	9.40318e-58	2.71963e-114	7.50926e-06	1.19326e-115	2.30049e-61	1.53036e-114	2.95897e-60	2.32024e-73	5.69005e-135	5.98239e-114	2.06268e-125	3.70163e-114	7.84709e-65	1.48779e-114	5.88985e-58	5.55245e-114	2.37899e-66	2.54194e-58	5.55565e-62	9.53137e-59	4.24686e-58	2.55784e-57	5.67066e-55	1.95878e-56	0.0359348	3.22553e-116	1.07709e-57	4.47301e-114	1.04211e-69	1.16035e-56	7.36832e-61	4.18244e-115	1.13591e-10	4.18244e-115	7.62291e-13	3.20595e-115	2.12262e-60	6.15568e-115	6.09482e-58	2.07444e-114	2.41788e-119	4.88734e-117	3.26968e-118	7.85814e-117	1.32413e-56	4.98282e-116	8.022e-56	4.07096e-118	8.64944e-70	4.7995e-115	1.27203e-67	2.82589e-115	1.29299e-58	3.19672e-56	8.82022e-60	2.29091e-115	6.40703e-59	9.3505e-117	1.32477e-62	2.49352e-115	3.54668e-61	1.90734e-114	9.25776e-73	5.26979e-59	7.89346e-05	1.05396e-57	1.24401e-117	1.77193e-117	1.3537e-66	1.68535e-59	5.55152e-118	1.64299e-14	7.10507e-135	2.81354e-73	1.13004e-123	1.43324e-16	1.75436e-126	4.88411e-55	3.01307e-125	4.60059e-113	4.30257e-112	3.71106e-55	1.97774e-62	9.67236e-114	8.35979e-130	4.00857e-57	5.701e-120	4.1209e-55	2.3354e-120	2.28762e-116	4.75457e-61	1.24978e-56	1.27643e-126	8.10205e-56	2.13966e-122	4.13329e-114	1.81787e-136	1.0694e-55	1.19005e-126	1.25355e-115	1.04285e-58	7.18179e-114	6.66037e-131	4.96065e-57	6.11922e-120	1.74356e-57	0.000724238	9.89836e-117	2.91807e-61	2.30175e-114	1.45801e-127	9.92859e-55	1.9976e-56	3.84628e-55	4.78528e-189	1.6484e-55	9.25731e-84	1.09301e-112	1.82701e-57	1.33014e-56	1.30707e-62	4.62455e-55	9.30709e-57	1.81857e-57	4.53272e-122	1.24662e-55	0.00103678	1.01145e-114	2.03488e-116	3.04465e-56	6.12601e-58	6.08929e-56	7.74849e-67	1.47723e-55	1.84218e-61	0.00810928	7.6645e-114	0.0117649	9.10431e-69	1.26249e-59	1.32854e-59	0.221798	0.0471936	0.0171864	2.45209e-112	1.58731e-57	1.98656e-67	0.113637	3.95221e-60	2.67419e-60	9.66574e-60	8.91397e-61	4.82236e-58	1.1343e-60	2.83892e-58	0.0808405	1.22001e-59	2.94995e-56	1.64729e-117	2.03013e-56	1.13476e-117	4.38339e-56	3.61414e-120	8.14067e-56	7.94759e-60	8.80153e-57	5.7583e-63	2.27009e-55	1.54298e-137	1.24115e-113	2.85412e-116	3.08546e-56	5.75574e-71	9.08396e-63	7.11919e-122	1.42369e-57	1.97218e-118	5.56285e-57	1.71672e-195	2.62295e-115	5.25617e-193	3.27242e-114	3.00303e-65	3.83057e-57	7.61287e-122	9.16076e-114	1.01062e-119	1.95444e-117	3.60557e-11	5.26829e-118	2.10255e-125	5.69904e-115	1.89348e-67	7.13006e-119	1.04048e-63	9.42099e-62	1.66e-62	1.11359e-115	4.39844e-58	5.08947e-117	0.00165571	1.90823e-57	6.00795e-64	8.29967e-55	4.70862e-120	9.18731e-114	7.3744e-123	8.30963e-113	3.56132e-116	3.45713e-114	2.12398e-114	2.11386e-114	3.36455e-60	1.22729e-57	1.36267e-116	8.57098e-58	1.23648e-125	3.14769e-114	2.41829e-74	2.20127e-57	3.66109e-115	3.97935e-115	2.66959e-69	1.54986e-114	3.10651e-116	1.11983e-62	8.70276e-117	7.35891e-62	3.51884e-116	2.80495e-61	1.2979e-115	8.59194e-63	1.47294e-59	2.3887e-54	6.24716e-59	1.07639e-54	2.81554e-59	3.31871e-56	1.29063e-63	2.37659e-114	1.18375e-70	6.65444e-114	4.88838e-116	7.54472e-113	2.23551e-69	1.78859e-114	1.99338e-13	1.49808e-57	8.91757e-11	1.01084e-115	1.44133e-58	2.22411e-114	2.88472e-123	9.41917e-113	7.27029e-122	1.50288e-114	4.33188e-66	6.39833e-58	6.64453e-118	8.16609e-114	5.51566e-125	3.99071e-114	4.55815e-116	4.81395e-57	1.0209e-116	5.30817e-56	1.09352e-116	3.36827e-114	2.6406e-116	1.54327e-114	1.01455e-129	5.62896e-113	4.53768e-119	1.54448e-115	5.39016e-179	1.49998e-114	9.58339e-81	8.04471e-60	3.2618e-75	7.92493e-60	2.50855e-117	1.23011e-115	1.99983e-123	7.36695e-116	1.38423e-17	2.15658e-68	2.42197e-114	4.18904e-116	1.02773e-115	1.04707e-116	2.08007e-122	1.81569e-117	3.89501e-115	2.43179e-117	8.34539e-114	6.00926e-118	7.74108e-119	1.92935e-70	3.19335e-116	3.9972e-56	5.8587e-114	1.9876e-66	1.06211e-20	4.11628e-114	5.67753e-59	1.38157e-117	1.08406e-57	1.97833e-56	4.0764e-66	2.45105e-122	9.63484e-67	1.17106e-124	4.99694e-74	1.55188e-118	7.6269e-74	1.62933e-129	5.65081e-114	1.25943e-123	2.26032e-114	1.24008e-123	3.39048e-114	1.04308e-119	9.198e-115	1.71563e-125	1.5482e-115	6.21376e-126	2.37667e-115	1.05447e-115	9.198e-115	3.47291e-127	1.5482e-115	1.2566e-127	2.37667e-115	2.12436e-117	2.22611e-61	4.07558e-71	2.7642e-62	1.5154e-117	1.47934e-114	2.99062e-140	1.34485e-115	3.76393e-133	5.63393e-56	1.87967e-127	7.59089e-115	1.40984e-127	1.06734e-112	6.02218e-65	8.87493e-117	1.27918e-63	1.64076e-121	4.39008e-127	1.16147e-116	6.17747e-116	1.39041e-114	7.59303e-66	7.66924e-116	2.4221e-115	2.51733e-116	2.93923e-58	8.39108e-117	1.51385e-09	9.76182e-65	2.23728e-118	5.21362e-114	2.17277e-124	4.81933e-115	4.33002e-125	2.69116e-115	5.93507e-77	2.05924e-113	8.42698e-115	1.85512e-121	7.19067e-57	4.35985e-118	1.41015e-57	7.72444e-131	1.58515e-114	3.97022e-63	6.08793e-115	5.60801e-06	2.07314e-115	8.77875e-64	
